poiId,poiName,place,commentCount,commentScore,sightLevelStr,heatScore,sightCategoryInfo,title,priceType,marketPrice,marketDiscountPrice,price,address,openStatusClose,openStatus,coverImageUrl
13656599,贵州省博物馆,贵阳·观山湖会展城/金融城,225,4.4,,6.8,贵阳必打卡景点榜 No.7,"珍藏大量当地历史民俗文物,展馆展览,遛娃宝藏地",4,免费,￥0,免费,贵州省贵阳市观山湖区林城东路107号,09:00-17:00开放（16:00停止入园）,营业中,https://dimg04.c-ctrip.com/images/0100112000hzop1wh01FF.jpg
10794444,威海神游海洋世界,威海·威海站/韩乐坊,1696,4.5,,6.8,山东亲子景点榜 No.10,"感受梦幻海底世界,萌萌动物,遛娃宝藏地",3,￥160.0,￥0,￥0,山东省威海市环翠区华夏城路1号,08:30-17:00开放（16:10停止入园）,营业中,https://dimg04.c-ctrip.com/images/1lo6d12000b7cz6sj7239.png
75604,北京大观园,北京·永定门/南站/大红门/南苑地区,1976,4.5,,6.8,北京赏花踏青景点榜 No.10,"87版《红楼梦》取景地,踏青必去,园林花园",2,￥40.0,￥0,￥40.0,北京市西城区南菜园街12号,07:30-17:00开放（16:30停止入园）,营业中,https://dimg04.c-ctrip.com/images/100e1f000001gt103FEE1.jpg
10642151,鹿寨香桥岩溶国家地质公园,鹿寨·,381,4.5,4A,6.8,柳州必打卡景点榜 No.2,"遛娃宝藏地,自然山水",2,￥48.0,￥8.0,￥40.0,广西壮族自治区柳州市鹿寨县中渡镇大兆村内,09:30-17:00开放（16:00停止售票，16:00停止入园）,营业中,https://dimg04.c-ctrip.com/images/350f12000000shyzl5DF8.jpg
10758469,黄河口生态旅游区,东营·黄河口度假区,1754,4.1,5A,6.8,2024中国50赏秋景点,"各种候鸟栖息的天堂,遛娃宝藏地,自然山水",2,￥85.0,￥20.1,￥64.9,东营市垦利区黄河三角洲自然保护区大汶流管理站,08:30-16:30开放,营业中,https://dimg04.c-ctrip.com/images/0100r12000f6tvfn0672A.jpg
10539221,景山公园,珠海·情侣路/海滨泳场/珠海大剧院,642,4.4,,6.8,广东亲子景点榜 No.15,"坐索道登顶俯瞰山海风光,踏青必去,夜游观景",4,免费,￥0,免费,广东省珠海市香洲区吉大海滨北路1号,全年全天开放,营业中,https://dimg04.c-ctrip.com/images/0ww6012000cj1knt587BB.jpg
10770559,亚龙湾爱琴海PADI潜水度假村,三亚·亚龙湾/热带天堂森林公园/博后村,1053,4.8,,6.8,三亚必打卡景点榜 No.19,"专业PADI潜水休闲地,度假村,遛娃宝藏地",2,￥468.0,￥108.0,￥360.0,海南省三亚市吉阳镇亚龙湾爱琴海建国度假酒店,09:00-18:00开放（17:30停止入园）,营业中,https://dimg04.c-ctrip.com/images/0101u120008yfd28a4317.jpg
90729,云水谣古镇,南靖·云水谣景区,3795,4.4,,6.8,漳州夜游必打卡榜 No.4,"遛娃宝藏地,古镇古村",2,￥90.0,￥0,￥90.0,福建省漳州市南靖县云水谣古道,08:30-17:00开放,营业中,https://dimg04.c-ctrip.com/images/100e0s000000ibts84EB7.jpg
10519425,京杭大运河杭州景区,杭州·武林广场附近,918,4.3,4A,6.8,2024中国100夜游景点,"世界文化遗产,遛娃宝藏地,地标观景",2,￥168.0,￥48.0,￥120.0,浙江省杭州市拱墅区环城北路208号,全年全天开放,营业中,https://dimg04.c-ctrip.com/images/100u1f000001gq8x463E3.jpg
10759096,“澜沧江·湄公河之夜”歌舞篝火晚会,景洪·曼听公园/民族风情园,445,4.0,,6.8,西双版纳夜游必打卡榜 No.2,"展示西双版纳民族风情,演出,现场演出",2,￥0.0,￥0,￥258.0,云南省西双版纳傣族自治州景洪市允景洪街道曼听路35号曼听公园内,18:30-21:30开放（19:30停止入园）,营业中,https://dimg04.c-ctrip.com/images/1A0v11000000rllxgDDC9.jpg
10559068,新安江山水画廊,歙县·,1260,4.4,4A,6.8,黄山必打卡景点榜 No.7,"赏画里青山游徽派村落,赏花胜地,登高爬山",3,￥148.0,￥0,￥0,黄山市歙县黄山大道,08:00-16:00开放,营业中,https://dimg04.c-ctrip.com/images/0105g120008g0cxnzDBB8.jpg
89642,忻州古城,忻州·忻州古城,231,4.6,4A,6.8,忻州必打卡景点榜 No.3,"千年古镇，忻州文化深厚,遛娃宝藏地,古镇古村",4,免费,￥0,免费,山西省忻州市忻府区南关大街,07:00-23:40开放,23:40闭园,https://dimg04.c-ctrip.com/images/0101h12000h0kv5qk659E.jpg
131149176,洛伽寺,石狮·,47,4.2,,6.8,泉州必打卡景点榜 No.10,"庙跨蛟龙的海上寺庙,踏青必去,历史建筑",4,免费,￥0,免费,福建省泉州市石狮市滨海东路,全年全天开放,营业中,https://dimg04.c-ctrip.com/images/1me4j12000c0blo6x09DA.jpg
148488528,北京汉服体验,北京·上地产业园/西三旗,0,0.0,,6.8,北京特色体验榜 No.8,换汉服打卡留念,5,暂无,￥0,暂无,福建省泉州市石狮市滨海东路,全年全天开放,,https://dimg04.c-ctrip.com/images/01A0s120008eif9jc316C.jpg
71516576,西安电影制片厂·西影电影博物馆,西安·大雁塔/大唐不夜城,520,4.7,,6.8,陕西亲子景点榜 No.6,"全面展现电影历史与艺术,展馆展览,遛娃宝藏地",2,￥0.0,￥0,￥69.0,陕西省西安市雁塔区西影路508号,09:00-21:00开放（20:30停止售票，20:30停止入园）,营业中,https://dimg04.c-ctrip.com/images/0100l12000f6s1ews9AC5.jpg
10770464,普洱国家公园犀牛坪景区,普洱·,702,4.6,,6.8,,"遛娃宝藏地,登高爬山",5,暂无,￥0,暂无,云南省普洱市思茅区大开河段,08:00-18:00开放,营业中,https://dimg04.c-ctrip.com/images/100m0z000000npy5xD595.jpg
112655285,赣州方特东方欲晓,赣州·方特东方欲晓/通天岩,3441,4.9,,6.8,江西亲子景点榜 No.4,"嗨玩乐园,遛娃宝藏地",2,￥280.0,￥10.0,￥270.0,江西省赣州市章贡区方特大道1号,10:00-17:00开放,营业中,https://dimg04.c-ctrip.com/images/01065120008ovcgjeA3F5.jpg
10524172,骑楼老街,海口·世纪大桥/骑楼老街/解放西,1657,4.6,,6.8,海南夜游必打卡榜 No.7,"南洋风格的老式建筑街道,遛娃宝藏地,城市漫步",4,免费,￥0,免费,海口市龙华区中山路,全年全天开放,营业中,https://dimg04.c-ctrip.com/images/0100n120005yuuyex5D81.jpg
82626,安昌古镇,绍兴·安昌古镇商圈,924,4.5,4A,6.8,绍兴必打卡景点榜 No.6,"在质朴古镇品尝安昌美食,遛娃宝藏地,古镇古村",4,免费,￥0,免费,浙江省绍兴市柯桥区安华北路,08:00-16:30开放,营业中,https://dimg04.c-ctrip.com/images/0101d12000f3ugbqhB194.jpg
10558632,碧螺塔海上酒吧公园,秦皇岛·东海滩/碧螺塔公园,2287,4.3,4A,6.8,,"相同的大海 不同的感觉,遛娃宝藏地",3,￥50.0,￥0,￥0,秦皇岛市北戴河区东海滩路中段,恢复营业时间待定,暂停营业,https://dimg04.c-ctrip.com/images/1lo1i12000b09pfpi46D1.jpg
13101114,横道河子东北虎林园,海林·横道河子镇,471,4.7,4A,6.8,牡丹江必打卡景点榜 No.2,"萌萌动物,遛娃宝藏地",2,￥50.0,￥6.0,￥44.0,黑龙江省牡丹江市海林市横道河子镇301国道210公里横道河子收费站右转500米,08:00-16:00开放（15:15停止入园）,营业中,https://dimg04.c-ctrip.com/images/100f1f000001gq9zy0101.jpg
77672,武汉动物园,武汉·武汉国际博览中心/王家湾,3799,3.9,,6.8,,"与众多野生动物亲密接触,遛娃宝藏地",2,￥40.0,￥0,￥40.0,湖北省武汉市汉阳区动物园路60号,09:00-17:00开放（17:00停止入园）,营业中,https://dimg04.c-ctrip.com/images/1lo5n12000c4kvppe4479.jpg
87769,平江路历史街区,苏州·观前街/平江路,1191,4.6,4A,6.8,江苏夜游必打卡榜 No.15,"漫步古街看小桥流水老宅,城市漫步,夜游观景",4,免费,￥0,免费,苏州市姑苏区白塔东路65号,全年全天开放,营业中,https://dimg04.c-ctrip.com/images/1A0712000000t6pxsA28F.jpg
10543763,泸州老窖景区,泸州·水井沟步行街,2341,4.8,4A,6.8,泸州必打卡景点榜 No.1,观酒酿制过程，领略酒文化,2,￥50.0,￥15.0,￥35.0,四川省泸州市江阳区一环路与三星街交叉口东南角,09:00-17:00开放,营业中,https://dimg04.c-ctrip.com/images/0105s12000h11yc635A2E.jpg
141029950,浙江省博物馆(之江馆区),杭州·宋城/转塘/之江休闲度假区,360,4.6,,6.8,杭州必打卡景点榜 No.14,"博物馆,场馆展馆",4,免费,￥0,免费,浙江省杭州市西湖区碧波路之江文化中心,09:00-17:00开放（16:30停止入园）,营业中,https://dimg04.c-ctrip.com/images/0105712000i0jdptn589C.jpg
141045968,之江文化中心,杭州·宋城/转塘/之江休闲度假区,0,0.0,,6.8,,场馆展馆,5,暂无,￥0,暂无,杭州市西湖区文景路与枫桦路交叉口,09:00-17:00开放（16:30停止入园）,,https://dimg04.c-ctrip.com/images/1me4k12000c4jhrp2C771.jpg
79753,九龙瀑布群,罗平·,791,4.5,4A,6.8,曲靖必打卡景点榜 No.1,"大小十级瀑布群,赏花胜地,自然山水",2,￥70.0,￥11.0,￥59.0,云南省曲靖市罗平县长底乡汕昆高速西侧,08:30-17:30开放,营业中,https://dimg04.c-ctrip.com/images/1lo2312000cm9y2eg39C5.jpg
79909,笔架山,锦州·笔架山风景区周边,1862,4.4,4A,6.8,,"道教名山胜地,岛屿漫步,登高爬山",3,￥65.0,￥0,￥0,锦州市太和区渤海大街1号,08:30-16:30开放,营业中,https://dimg04.c-ctrip.com/images/0103h120006sjb765BE2F.jpg
46247200,自贡·中华彩灯大世界,自贡·,6382,4.6,,6.8,四川夜游必打卡榜 No.1,"规模宏大的彩灯盛宴,遛娃宝藏地,夜游观景",2,￥168.0,￥50.0,￥118.0,自贡市沿滩区东盐都大道,17:00-22:30开放,营业中,https://dimg04.c-ctrip.com/images/1lo5g12000i1f6rw67FED.jpg
130257860,香港海洋公园 · 水上乐园,香港·南区,1293,4.7,,6.8,2024中国50玩水避暑景点,"全年全天候临海水上乐园,水乐园",3,￥393.0,￥0,￥0,香港特别行政区香港仔海洋径33号,恢复营业时间待定,暂停营业,https://dimg04.c-ctrip.com/images/0100612000a5ls29q3DF0.jpg
80656,千佛崖,广元·,768,4.6,4A,6.8,广元必打卡景点榜 No.2,"佛龛层叠分布，密如蜂巢,历史建筑",2,￥50.0,￥1.0,￥49.0,广元市利州区嘉陵江东岸千佛崖风景区,08:30-17:30开放,营业中,https://dimg04.c-ctrip.com/images/350a1a0000018ysgb8AC7.jpg
56580159,将军山国际滑雪度假区,阿勒泰市·,128,4.7,,6.8,2024亚洲50滑雪景点,"山体条件优越,遛娃宝藏地,户外滑雪",2,￥380.0,￥150.0,￥230.0,新疆维吾尔自治区阿勒泰地区阿勒泰市将军山路40号,"10:00-19:00,20:00-23:00开放",营业中,https://dimg04.c-ctrip.com/images/1lo1k12000blg85sc31B4.jpg
10524169,王府井,北京·天安门/王府井地区,844,4.6,,6.8,北京夜游必打卡榜 No.7,"北京知名的老牌购物商圈,城市漫步,夜游观景",4,免费,￥0,免费,北京市东城区东长安街北侧,全年全天开放,营业中,https://dimg04.c-ctrip.com/images/100u1f000001gq8fl5AFF.jpg
82793,眉山三苏祠博物馆,眉山·眉山市中心,1251,4.7,4A,6.8,眉山必打卡景点榜 No.2,"瞻仰文豪家族遗物,博物馆,场馆展馆",2,￥40.0,￥0,￥40.0,四川省眉山市东坡区纱縠行南段72号,09:00-18:00开放（17:30停止售票，17:30停止入园）,营业中,https://dimg04.c-ctrip.com/images/0104c12000aa4vvhvA314.jpg
86967,北海老街,北海·北海老街/金滩,2135,4.8,4A,6.8,北海必打卡景点榜 No.6,"看骑楼建筑品当地美食,城市漫步,夜游观景",4,免费,￥0,免费,广西壮族自治区北海市海城区珠海路北海老城内,09:00-21:30开放,营业中,https://dimg04.c-ctrip.com/images/1lo7012000eef2txn7F75.jpg
148483141,阳朔骑行,阳朔·遇龙河国家级旅游度假区,0,0.0,,6.8,桂林特色体验榜 No.1,体验骑行的乐趣,5,暂无,￥0,暂无,广西壮族自治区北海市海城区珠海路北海老城内,09:00-21:30开放,,https://dimg04.c-ctrip.com/images/0100p12000eq5jdkj2166.jpg
62040371,嘉峪关方特丝路神画,嘉峪关·,1873,4.8,,6.8,甘肃亲子景点榜 No.1,"惊喜开园，欢乐再升级！,遛娃宝藏地,游乐场",2,￥280.0,￥140.0,￥140.0,甘肃省嘉峪关市雄关区关城路558号,3月28日23:59恢复营业,即将恢复营业,https://dimg04.c-ctrip.com/images/1lo6u12000c68dpfk2A04.jpg
144177596,北海老城,北海·北海老街/金滩,1,5.0,,6.8,,,4,免费,￥0,免费,北海市海城区珠海中路100号,全年全天开放,营业中,https://dimg04.c-ctrip.com/images/0101b12000f2ajet38594.jpg
39059314,青州古城,青州·青州古城/云门山,770,4.4,5A,6.8,潍坊必打卡景点榜 No.1,"展示古青州传统的市井风情,遛娃宝藏地,古镇古村",2,￥5.0,￥0.7,￥4.3,山东省潍坊市青州市凤凰山路阜财门,全年全天开放,营业中,https://dimg04.c-ctrip.com/images/100k0z000000noay1151F.jpg
148440142,淮安楚韵文旅度假区,淮安·河下古镇/周总理纪念馆,12,4.7,,6.8,,,5,暂无,￥0,暂无,江苏省淮安市淮安区翔宇大道640号,08:30-17:00开放,营业中,https://dimg04.c-ctrip.com/images/1lo0k12000eh6jsj7A8AA.jpg
148892914,苏州游船观光,苏州·苏州火车站地区,0,0.0,,6.8,苏州特色体验榜 No.2,,5,暂无,￥0,暂无,江苏省淮安市淮安区翔宇大道640号,08:30-17:00开放,,https://dimg04.c-ctrip.com/images/0105r120008vraxfn07DB.jpg
93269,淮安府署,淮安·河下古镇/周总理纪念馆,1620,4.7,4A,6.8,淮安必打卡景点榜 No.2,"淮安历史地位的象征和见证,历史建筑",2,￥60.0,￥5.0,￥55.0,江苏省淮安市淮安区东门大街38号,08:30-17:00开放,营业中,https://dimg04.c-ctrip.com/images/0104s120008c48hut485C.jpg
143168416,舟山保利开元森泊度假乐园,舟山·南沙/大青山,1039,5.0,,6.8,,"水乐园,游乐场",5,暂无,￥0,暂无,舟山市普陀区朱家尖街道青山路84号,10:00-18:00开放,营业中,https://dimg04.c-ctrip.com/images/1lo3f12000g4sdqd394F6.png
52525256,额尔古纳国家湿地公园,额尔古纳·,537,4.4,4A,6.8,,自然山水,5,暂无,￥0,暂无,呼伦贝尔市额尔古纳市拉布大林大桥往东13公里处,恢复营业时间待定,暂停营业,https://dimg04.c-ctrip.com/images/0100212000j10wuj8A317.jpg
131172004,乐山白日游船,乐山·乐山大佛景区,174,4.6,,6.8,,乘船游览 ,5,暂无,￥0,暂无,乐山市市中区凌云路游江中心,09:00-18:00开放,营业中,https://dimg04.c-ctrip.com/images/0101212000f6q32irFA52.jpg
85710,崆峒山,平凉·,1362,4.4,5A,6.8,平凉必打卡景点榜 No.1,"俊秀山间有众多古刹道观,登高爬山",2,￥0.0,￥0,￥56.9,平凉市崆峒区崆峒镇,07:30-16:00开放（16:00停止售票，16:00停止入园）,营业中,https://dimg04.c-ctrip.com/images/tg/045/049/070/0ba32c33836a4603aabe8d02baa6ec43.jpg
10758354,兰桂坊,香港·中环,2403,4.6,,6.8,2024全球100夜游景点,"香港夜生活胜地,城市漫步,夜游观景",4,免费,￥0,免费,香港中环兰桂坊1号,全年全天开放,营业中,https://dimg04.c-ctrip.com/images/0103612000h4rvuk21B2A.jpg
13826401,陕西自然博物馆,西安·电子城地区,1117,4.5,4A,6.8,陕西亲子景点榜 No.7,"儿童科普类博物馆,展馆展览,遛娃宝藏地",2,￥0.0,￥0,￥30.0,陕西省西安市雁塔区长安南路88号,09:00-17:00开放,今日不开放,https://dimg04.c-ctrip.com/images/0101212000f6t5y6oB0F0.jpg
98117,四姑娘山长坪沟景区,小金·长坪沟景区/民族风情街,583,4.6,,6.8,,"攀岩的理想去处,遛娃宝藏地,登高爬山",5,暂无,￥0,暂无,四川省阿坝藏族羌族自治州小金县四姑娘山景区,08:00-17:00开放（14:00停止售票，14:00停止入园）,营业中,https://dimg04.c-ctrip.com/images/01067120008a2i1m7A3E0.jpg
15051265,天门山索道,张家界·天门山索道/天门山森林公园,330,4.6,,6.8,,"高处俯瞰天门山峡谷美景,自然山水,缆车索道",5,暂无,￥0,暂无,张家界市永定区大庸中路11号,具体开放时间需咨询景区,,https://dimg04.c-ctrip.com/images/0105612000875wdmpEC01.jpg
145073920,永泉小镇,铜陵·永泉旅游度假区/铜陵北站,138,4.2,,6.8,安徽必打卡景点榜 No.15,,5,暂无,￥0,暂无,安徽省铜陵市义安区钟鸣镇章亭村,08:00-20:00开放,营业中,https://dimg04.c-ctrip.com/images/0105d12000f6uosyv3185.png
84499323,理想邦,大理市·海东/理想邦,60,3.4,,6.8,,度假村,4,免费,￥0,免费,云南省大理白族自治州大理市G348(环海东路),10:00-17:30开放,营业中,https://dimg04.c-ctrip.com/images/1lo0p12000d198x1g6791.png
89898,昆明动物园,昆明·翠湖地区,900,4.0,,6.8,昆明亲子景点榜 No.4,"植物花卉围绕的动物园,萌萌动物,遛娃宝藏地",2,￥0.0,￥0,￥20.0,云南省昆明市五华区青年路92号,09:00-18:00开放,营业中,https://dimg04.c-ctrip.com/images/0103c12000fhe466mA2C0.jpg
70346898,圆通山,昆明·翠湖地区,79,4.6,,6.8,昆明必打卡景点榜 No.12,"被称为云南动物王国的缩影,赏花胜地,登高爬山",5,暂无,￥0,暂无,云南省昆明市五华区青年路92号,08:00-18:00开放,营业中,https://dimg04.c-ctrip.com/images/0102112000fjc8ntf968B.jpg
24647466,186彩带河,陈巴尔虎旗·,403,4.2,,6.8,,"日暮时分，蜿蜒河流如彩带,遛娃宝藏地,自然山水",5,暂无,￥0,暂无,内蒙古自治区呼伦贝尔市陈巴尔虎旗边防公路186公里牌处,恢复营业时间待定,暂停营业,https://dimg04.c-ctrip.com/images/350b15000000xv3kj5446.jpg
78296,张学良故居,天津·滨江道/小白楼/五大道度假区,2209,4.7,,6.8,天津必打卡景点榜 No.7,历史建筑,2,￥80.0,￥5.0,￥75.0,天津市和平区劝业场街道赤峰道78号,09:00-18:00开放（17:30停止入园）,营业中,https://dimg04.c-ctrip.com/images/0107012000f6qv90p8129.jpg
30791706,哈尔滨融创乐园,哈尔滨·冰雪大世界/太阳岛,3913,4.6,4A,6.8,,"融合东北民俗与游乐项目,遛娃宝藏地,游乐场",5,暂无,￥0,暂无,哈尔滨市松北区世茂大道99-1号,恢复营业时间待定,暂停营业,https://dimg04.c-ctrip.com/images/0106j120001enu2e36505.jpg
115987053,哈尔滨融创文旅城,哈尔滨·冰雪大世界/太阳岛,32,4.1,,6.8,,游乐场,4,免费,￥0,免费,哈尔滨市松北区世茂大道,全年全天开放,营业中,https://dimg04.c-ctrip.com/images/01030120008i378qs06C9.jpg
90794,前门大街,北京·前门/天坛公园/崇文门,784,4.6,,6.8,北京夜游必打卡榜 No.6,"京味十足的商业老街,城市漫步,夜游观景",4,免费,￥0,免费,北京市东城区云居胡同与珠宝市街交叉路口往东北约50米,全年全天开放,营业中,https://dimg04.c-ctrip.com/images/0101t120007xzhog38999.jpg
91360,丰宁坝上草原,丰宁·,249,4.6,4A,6.8,丰宁赏花踏青景点榜 No.1,"美丽的草原还是避暑之地,踏青必去,赏花胜地",4,免费,￥0,免费,承德市丰宁满族自治县半虎线,全年全天开放,营业中,https://dimg04.c-ctrip.com/images/0103012000j11a1cg33B9.jpg
71573442,百里天路,丰宁·,1439,4.9,,6.8,,城市漫步,3,￥120.0,￥0,￥0,承德市丰宁满族自治县丰宁镇大滩镇二道河子村东行五公里,恢复营业时间待定,暂停营业,https://dimg04.c-ctrip.com/images/0101w12000f6qraigC0B1.jpg
56810318,宁明花山岩画景区,宁明·,718,4.8,5A,6.7,崇左必打卡景点榜 No.5,历史建筑,4,免费,￥0,免费,广西壮族自治区崇左市宁明县X570,08:30-16:00开放,营业中,https://dimg04.c-ctrip.com/images/100o1f000001gp35bD127.jpg
30803126,天鹅湖动物基地,海口·美兰机场/观澜湖/江东新区,845,4.6,,6.8,海口亲子景点榜 No.2,"零距离接触近百种可爱动物,萌萌动物,遛娃宝藏地",2,￥90.0,￥10.0,￥80.0,海南省海口市美兰区桂林洋大道青春东岸东侧,08:30-18:00开放（17:00停止售票，17:00停止入园）,营业中,https://dimg04.c-ctrip.com/images/0105y12000957vzna62D1.jpg
134099231,大理路极主题公园,大理市·大理市主城区,133,4.9,,6.8,大理市必打卡景点榜 No.9,缆车索道,2,￥0.0,￥0,￥128.0,云南省大理白族自治州大理市大理天井南部山区龙翔大桥满江山地公园内云想山小镇生活中心旁,10:30-19:00开放（18:00停止售票）,营业中,https://dimg04.c-ctrip.com/images/1lo0l12000dpelp1vC886.jpg
75769,三潭印月,杭州·西湖风景区/灵隐度假区,1502,4.7,,6.8,,"登岛用全新视角赏西湖美景,岛屿漫步,夜游观景",2,￥55.0,￥0,￥55.0,浙江省杭州市西湖区龙井路1号杭州西湖风景名胜区内,08:00-17:00开放,营业中,https://dimg04.c-ctrip.com/images/0100o1200087ekrogCE19.jpg
22866960,鹿院坪,恩施市·恩施大峡谷/鹿院坪,429,4.6,4A,6.8,恩施市必打卡景点榜 No.4,"亿万年造就的峡谷地缝风貌,登高爬山,自然山水",2,￥128.0,￥10.02,￥117.98,恩施土家族苗族自治州恩施市新田村鹿院坪组,"冬令时 08:30-17:00开放,夏令时 08:00-17:30开放",,https://dimg04.c-ctrip.com/images/0100b12000f6qy6bf2D73.jpg
10520728,澳门科学馆,澳门·,663,4.7,,6.8,澳门亲子景点榜 No.5,"贝聿铭设计的科学馆,展馆展览,遛娃宝藏地",2,￥46.0,￥17.0,￥29.0,澳门孙逸仙大马路澳门科学馆,10:00-18:00开放,营业中,https://dimg04.c-ctrip.com/images/1lo6r12000b2slbfaD5D8.jpg
88540,祖山风景区,秦皇岛·,1109,4.8,4A,6.8,河北必打卡景点榜 No.10,"登上山顶观云海望长城,踏青必去,登高爬山",2,￥220.0,￥121.0,￥99.0,河北省秦皇岛市青龙满族自治县京沈高速北出口方向25公里处,08:00-17:00开放（15:00停止入园）,营业中,https://dimg04.c-ctrip.com/images/1lo2y12000b5lm5ym02A8.jpg
149275327,西安汉服体验,西安·大雁塔/大唐不夜城,0,0.0,,6.8,西安特色体验榜 No.2,,5,暂无,￥0,暂无,河北省秦皇岛市青龙满族自治县京沈高速北出口方向25公里处,08:00-17:00开放（15:00停止入园）,,https://dimg04.c-ctrip.com/images/100f1f000001gl39qF2DE.jpg
84789,毛主席纪念堂,北京·天安门/王府井地区,,,,,,,4,免费,￥0,免费,北京市东城区前门东大街,08:00-12:00开放,营业中,https://dimg04.c-ctrip.com/images/100t12000000rqu9a4275.jpg
22866050,平坝农场,安顺·,21,4.5,,6.8,,"花卉苗木培育基地,赏花胜地",4,免费,￥0,免费,贵州省安顺市平坝区X037与Y019交叉口东南方向70米,08:00-12:00开放,,https://dimg04.c-ctrip.com/images/0105f12000j12rs9jB62A.jpg
48243176,贵安樱花园,安顺·,146,4.2,,6.8,2024中国50赏花踏青景点,"赏70余万株名贵樱花,赏花胜地,自然山水",4,免费,￥0,免费,贵州省安顺市平坝区贵安大道辅路,09:00-20:00开放,营业中,https://dimg04.c-ctrip.com/images/0105712000j12rju700B4.jpg
79387,龙游石窟,龙游·,789,3.9,4A,6.8,,"历史悠久的大型地下建筑群,遛娃宝藏地,历史建筑",3,￥85.0,￥0,￥0,浙江省衢州市龙游县小南海镇石岩背村,08:00-16:30开放,营业中,https://dimg04.c-ctrip.com/images/1A0l1900000184q556AAE.jpg
10519556,天台山景区,天台·,853,4.6,5A,6.8,天台必打卡景点榜 No.1,"中华十大名山之一,登高爬山,自然山水",5,暂无,￥0,暂无,台州市天台县和合街1号,08:00-17:00开放,营业中,https://dimg04.c-ctrip.com/images/10031f000001gs09d7BCE.jpg
80446,渣滓洞,重庆·磁器口古镇,550,4.5,,6.8,,,4,免费,￥0,免费,重庆市沙坪坝区渣滓洞景区,09:00-17:00开放（16:30停止入园）,营业中,https://dimg04.c-ctrip.com/images/0100u12000h68yu972CA8.jpg
84828,广西壮族自治区博物馆,南宁·朝阳广场/中山路,193,4.6,,6.8,南宁必打卡景点榜 No.7,"了解广西地域文化与历史,博物馆,场馆展馆",1,免费预约,无,免费预约,广西壮族自治区南宁市青秀区民族大道34号,09:00-17:00开放,营业中,https://dimg04.c-ctrip.com/images/1lo6y12000fehb6awFF7E.jpg
144132216,中国春秋淹城旅游区,常州·春秋淹城/野生动物园景区,25,4.2,,6.8,常州必打卡景点榜 No.2,踏青必去,5,暂无,￥0,暂无,常州市武进区武宜中路197号,09:00-17:00开放,营业中,https://dimg04.c-ctrip.com/images/0103712000ds3tuhiF382.jpg
90618,淹城野生动物世界,常州·春秋淹城/野生动物园景区,9801,4.5,5A,6.8,江苏亲子景点榜 No.11,"自驾入园观看各种动物,萌萌动物,遛娃宝藏地",2,￥120.0,￥31.0,￥89.0,常州市武进区武宜中路199号,09:00-17:00开放（15:30停止售票）,营业中,https://dimg04.c-ctrip.com/images/0102x12000f6ttiboA4A6.jpg
10548245,矮寨大桥,吉首·矮寨奇观旅游区,530,4.6,5A,6.8,湘西土家族苗族自治州必打卡景点榜 No.4,"雄伟工程，如巨龙横跨峡谷,遛娃宝藏地,地标观景",2,￥125.0,￥10.0,￥115.0,湖南省湘西土家族苗族自治州吉首市,08:30-17:30开放,营业中,https://dimg04.c-ctrip.com/images/10010q000000go9yi9425.jpg
56809320,矮寨奇观旅游区,吉首·矮寨奇观旅游区,141,4.7,5A,6.8,吉首赏花踏青景点榜 No.1,,2,￥78.0,￥0,￥78.0,湖南省湘西土家族苗族自治州吉首市包茂高速公路,08:30-17:30开放,营业中,https://dimg04.c-ctrip.com/images/100u1h000001hne844B24.jpg
99813926,山东文旅·红叶柿岩旅游区,淄博·红叶柿岩/颜神古镇,1769,4.5,4A,6.8,2024中国50赏秋景点,"遛娃宝藏地,历史建筑",2,￥60.0,￥5.0,￥55.0,山东省淄博市博山区域城镇和尚房村6号,08:30-17:30开放（15:45停止售票，16:00停止入园）,营业中,https://dimg04.c-ctrip.com/images/1lo0112000ifv3fwz6DC2.jpg
10524164,中山路步行街,厦门·中山路地区,834,4.5,,6.8,福建夜游必打卡榜 No.12,"厦门地标式商业街,遛娃宝藏地,城市漫步",4,免费,￥0,免费,中山路56号,全年全天开放,营业中,https://dimg04.c-ctrip.com/images/0101r120006unrnrfAE3B.jpg
79170,朱家角古镇景区,上海·青浦朱家角/东方绿舟,1869,4.5,4A,6.8,上海夜游必打卡榜 No.15,"在青砖白墙间感受上海古镇,古镇古村,夜游观景",4,免费,￥0,免费,上海市青浦区朱家角镇课植园路555号,08:30-16:30开放,营业中,https://dimg04.c-ctrip.com/images/0102n12000j11dauo6575.jpg
78214,养马岛,烟台·养马岛度假区,554,4.3,4A,6.8,烟台必打卡景点榜 No.4,"网红海滨度假海岛,遛娃宝藏地,岛屿漫步",4,免费,￥0,免费,烟台市牟平区天马路99号,全年全天开放,营业中,https://dimg04.c-ctrip.com/images/100e1f000001gt0vuA8CA.jpg
10543536,金顶索道,峨眉山·雷洞坪/金顶,1101,4.6,,6.8,,"舒适平稳，几分钟便可登顶,遛娃宝藏地,缆车索道",2,￥55.0,￥0,￥55.0,乐山市峨眉山市黄湾乡峨眉山景区内,06:30-18:00开放,营业中,https://dimg04.c-ctrip.com/images/0100l12000f6prgdoAB07.jpg
